"Sewon Cellontech Co., Ltd.",12
"Orlando Health, Inc.",12
HeadSense Medical,12
Cristália Produtos Químicos Farmacêuticos Ltda.,12
Hospital Sao Rafael,12
Michael Hoelscher,12
Mereo BioPharma,12
Hospital Universitario Pedro Ernesto,12
Jilin University,12
Wellspect HealthCare,12
Beijing Chaoyang District Centre for Disease Control and Prevention,12
Obstetrix Medical Group,12
"Angiodynamics, Inc.",12
"St. Luke's Hospital, Pennsylvania",12
Institut Pasteur de Lille,12
"Cougar Biotechnology, Inc.",12
Revalesio Corporation,12
Brazilan Center for Studies in Dermatology,12
Adaptimmune,12
Aksaray University Training and Research Hospital,12
Corindus Inc.,12
University of Baghdad,12
"National Institute for Medical Research, Tanzania",12
United States Department of Agriculture (USDA),12
Kochi University,12
InMode MD Ltd.,12
Ascension South East Michigan,12
"Perosphere Pharmaceuticals Inc, a wholly owned subsidiary of AMAG Pharmaceuticals, Inc.",12
Foundation University Islamabad,12
Ospedale Policlinico San Martino,12
Asker & Baerum Hospital,12
Pacific Institute for Research and Evaluation,12
Groupe Hospitalier Diaconesses Croix Saint-Simon,12
Blueprint Medicines Corporation,12
Qassim University,12
Federal University of Mato Grosso,12
"Faculty of Medicine, Sousse",12
Oklahoma Medical Research Foundation,12
Siemens Molecular Imaging,12
Pharming Technologies B.V.,12
vTv Therapeutics,12
"HanAll BioPharma Co., Ltd.",12
Mauna Kea Technologies,12
"Allakos, Inc.",12
University of Paris 13,12
Ampio Pharmaceuticals. Inc.,12
Assembly Biosciences,12
"McNeil Consumer & Specialty Pharmaceuticals, a Division of McNeil-PPC, Inc.",12
Althaia Xarxa Assistencial Universitària de Manresa,12
Hugel,12
New York Methodist Hospital,12
Kansai Hepatobiliary Oncology Group,12
Pascoe Pharmazeutische Praeparate GmbH,12
University of the Balearic Islands,12
"VA Medical Center, Houston",12
"Centre hospitalier de Ville-Evrard, France",12
German Heart Institute,12
Hokkaido Gastrointestinal Cancer Study Group,12
Corin,11
Respivert Ltd,11
North Florida Foundation for Research and Education,11
CureVac AG,11
"Vivozon, Inc.",11
Canterbury Christ Church University,11
"Jan Medical, Inc.",11
Shenandoah University,11
"National Research Center for Hematology, Russia",11
Gachon University Gil Oriental Medical Hospital,11
University of Ibadan,11
Grupo Español de Investigación en Cáncer de Ovario,11
Ganin Fertility Center,11
Guangzhou Blood Center,11
"Bar-Ilan University, Israel",11
Shanghai Minimally Invasive Surgery Center,11
Evidation Health,11
Olive View-UCLA Education & Research Institute,11
DePuy Spine,11
"Research Unit Of General Practice, Copenhagen",11
Hospital Miguel Servet,11
William Marsh Rice University,11
Birmingham Women's NHS Foundation Trust,11
Optinose US Inc.,11
Lakehead University,11
USGI Medical,11
"Arcus Biosciences, Inc.",11
Janssen Inc.,11
The Clatterbridge Cancer Centre NHS Foundation Trust,11
University of Tulsa,11
Pontificia Universidade Católica do Rio Grande do Sul,11
Torax Medical Incorporated,11
Ascendis Pharma A/S,11
University of Medicine and Pharmacy Craiova,11
Xiang Guang-da,11
Universidade Gama Filho,11
St. Anna Kinderkrebsforschung,11
AOP Orphan Pharmaceuticals AG,11
Vitreous -Retina- Macula Consultants of New York,11
Moberg Pharma AB,11
"Daiichi Sankyo Europe, GmbH, a Daiichi Sankyo Company",11
Centre Hospitalier Saint Joseph Saint Luc de Lyon,11
"Juno Therapeutics, a Subsidiary of Celgene",11
Marius Henriksen,11
"Fibrocell Technologies, Inc.",11
Henrik Gudbergsen,11
The First Hospital of Qinhuangdao,11
Biotest,11
First Affiliated Hospital of Guangxi Medical University,11
Hospital Son Espases,11
UroGen Pharma Ltd.,11
"Near East University, Turkey",11
Sanko University,11
Hospital Infantil de Mexico Federico Gomez,11
I-Mab Biopharma Co. Ltd.,11
Pluristem Ltd.,11
"Oramed, Ltd.",11
Kaleido Biosciences,11
San Francisco Department of Public Health,11
"Cantonal Hosptal, Baselland",11
"Jenny C. Chang, MD",11
ShuGuang Hospital,11
NeuroBo Pharmaceuticals Inc.,11
Sana Klinikum Offenbach,11
Elisabeth-TweeSteden Ziekenhuis,11
Tactile Medical,11
"National Institute of Cardiology, Laranjeiras, Brazil",11
Groupe Hospitalier de la Region de Mulhouse et Sud Alsace,11
"Shenyang Sunshine Pharmaceutical Co., LTD.",11
Jordan Collaborating Cardiology Group,11
"ARCA Biopharma, Inc.",11
Grupo de Investigación Clínica en Oncología Radioterapia,11
Max-Planck-Institute of Psychiatry,11
Samueli Institute for Information Biology,11
Viralytics,11
Hospital General de Niños Pedro de Elizalde,11
IRCCS Fondazione Stella Maris,11
Jørgen Bjerggaard Jensen,11
"Armata Pharmaceuticals, Inc.",11
"Yungjin Pharm. Co., Ltd.",11
Guangdong Women and Children Hospital,11
Henan Provincial People's Hospital,11
"AB Biotics, SA",11
"Merck Healthcare KGaA, Darmstadt, Germany, an affiliate of Merck KGaA, Darmstadt, Germany",11
"NanOlogy, LLC",11
Jennerex Biotherapeutics,11
"Bp Consulting, Inc",11
"Schneider Children's Medical Center, Israel",11
Instituto Bioclon S.A. de C.V.,11
Antisoma Research,11
"Nippon Kayaku Co., Ltd.",11
Midwest Center for Metabolic and Cardiovascular Research,11
Pulmonx Corporation,11
Northern Arizona University,11
"Dicerna Pharmaceuticals, Inc.",11
"Kamada, Ltd.",11
Clinical Evaluation Research Unit at Kingston General Hospital,11
"Tammie L. S. Benzinger, MD, PhD",11
Vinmec Healthcare System,11
Fujian Provincial Hospital,11
Poxel SA,11
SIFI SpA,11
TRB Chemedica AG,11
"St. Renatus, LLC",11
"David Rizzieri, MD",11
University of New England,11
Medinol Ltd.,11
KBP Biosciences,11
South Dakota State University,11
Cui Yimin,11
Brain Sentinel,11
University Paris 7 - Denis Diderot,11
Medacta USA,11
The First Affiliated Hospital of Henan University of Science and Technology,11
"Regenesis Biomedical, Inc.",11
Centre For International Health,11
TTY Biopharm,11
"Five Prime Therapeutics, Inc.",11
"University Rehabilitation Institute, Republic of Slovenia",11
Endocrine Research Society,11
Dong Wha Pharmaceutical Co. Ltd.,11
Hollister Incorporated,11
Beijing Center for Disease Control and Prevention,11
SciClone Pharmaceuticals,11
"Oncology Specialists, S.C.",11
Janssen-Cilag G.m.b.H,11
MediQuest Therapeutics,11
ParaPRO LLC,11
Jaseng Hospital of Korean Medicine,11
Chimei Medical Center,11
"Sumitomo Pharmaceutical (Suzhou) Co., Ltd.",11
Cengiz Gokcek Women's and Children's Hospital,11
Balikesir University,11
"Shanghai Pharmaceuticals Holding Co., Ltd",11
Centre des Sciences du Goût et de l'Alimentation,11
"Shockwave Medical, Inc.",11
Dentsply International,11
"Aziyo Biologics, Inc.",11
"Rhodes Pharmaceuticals, L.P.",11
Clavis Pharma,11
Talaris Therapeutics Inc.,11
Evdokia Anagnostou,11
Psoriasis Treatment Center of Central New Jersey,11
"Brickell Biotech, Inc.",11
LUTRONIC Corporation,11
Azad University of Medical Sciences,11
Yi Yang,11
be Medical,11
Vendsyssel Hospital,11
Dermavant Sciences GmbH,11
Region Östergötland,11
"G1 Therapeutics, Inc.",11
Real Fundación Victoria Eugenia,11
Hospital Privado de Comunidad de Mar del Plata,11
Barnes Retina Institute,11
"Promius Pharma, LLC",11
"DUSA Pharmaceuticals, Inc.",11
Translational Oncology Research International,11
Atrial Fibrillation Network,11
Lazarski University,11
University Children's Hospital Basel,11
Materno-Perinatal Hospital of the State of Mexico,11
Natural Immune Systems Inc,11
RDD Pharma Ltd,11
CancerCare Manitoba,11
Medasense Biometrics Ltd,11
Skaraborg Hospital,11
"Fondazione C.N.R./Regione Toscana ""G. Monasterio"", Pisa, Italy",11
Instituto Universitario de Oftalmobiología Aplicada (Institute of Applied Ophthalmobiology) - IOBA,11
"Avedro, Inc.",11
"Sclnow Biotechnology Co., Ltd.",11
Viela Bio,11
Beijing Chest Hospital,11
University of Pretoria,11
Tianjin University of Traditional Chinese Medicine,11
Sichuan Provincial People's Hospital,11
Heart of England NHS Trust,11
"Neothetics, Inc",11
Abbott Products,11
Abdul Latif Jameel Poverty Action Lab,11
Navamindradhiraj University,11
Andrews Research & Education Foundation,11
Prof. Dr. Cemil Tascıoglu Education and Research Hospital Organization,11
Universidade de Passo Fundo,11
Keller Army Community Hospital,11
High Point University,11
Yuhong Li,11
Pronova BioPharma,11
PENTA Foundation,11
Cardiology Research UBC,11
Tigenix S.A.U.,11
Janssen-Cilag Farmaceutica Ltda.,11
Zhejiang Chinese Medical University,11
Ospedale di Circolo - Fondazione Macchi,11
"CSPC Baike (Shandong) Biopharmaceutical Co., Ltd.",11
Panam Clinic,11
"Sunshine Guojian Pharmaceutical (Shanghai) Co., Ltd.",11
Association of Dutch Burn Centres,11
Anglia Ruskin University,11
Queen's Medical Centre,11
Sadat City University,11
Member Companies of the Opioid PMR Consortium,11
"Clarus Therapeutics, Inc.",11
Bioventus LLC,11
Soul Medicine Institute,11
"Stefania La Grutta, MD",11
Zhongshan Hospital Xiamen University,11
Home Skinovations Ltd.,11
Ospedale Misericordia e Dolce,11
Heidelberg Engineering GmbH,11
"Nivalis Therapeutics, Inc.",11
Jun Zhang,11
"Shenzhen Hornetcorn Bio-technology Company, LTD",11
"St George Hospital, Australia",11
Salvat,11
Heptares Therapeutics Limited,11
KTO Karatay University,11
Tianjin Medical University Second Hospital,11
Thuasne,11
Allerderm,11
S.L.A. Pharma AG,11
D'Or Institute for Research and Education,11
Martina Hansen's Hospital,11
Erzincan Military Hospital,11
Istituto per la Ricerca e l'Innovazione Biomedica,11
AOBiome LLC,11
"St Vincent's University Hospital, Ireland",11
The Affiliated Hospital of Qingdao University,11
Bangor University,11
Novaliq GmbH,11
Georgia Institute of Technology,11
Grigore T. Popa University of Medicine and Pharmacy,11
Instituto Aragones de Ciencias de la Salud,11
4SC AG,11
Nordlandssykehuset HF,11
Dr. Negrin University Hospital,11
Vinmec Research Institute of Stem Cell and Gene Technology,11
"Aimmune Therapeutics, Inc.",11
The Mind Research Network,11
University of Khartoum,11
InSite Vision,11
"Dhanunjaya Lakkireddy, MD, FACC",11
Jawaharlal Institute of Postgraduate Medical Education & Research,11
Allergan Medical,11
"Duk-Woo Park, MD",11
Chang Bing Show Chwan Memorial Hospital,11
Aderans Research Institute,11
"Fluart Innovative Vaccine Ltd, Hungary",11
"BrainScope Company, Inc.",11
TauRx Therapeutics Ltd,11
Stryker European Operations BV,11
Chiron Corporation,11
New Approaches to Brain Tumor Therapy Consortium,11
Max Healthcare Insititute Limited,11
Pharmacia and Upjohn,11
University of Montana,10
Johane Allard,10
"Diabetes Foundation, India",10
MediWound Ltd,10
University of Malawi College of Medicine,10
"SerenaGroup, Inc.",10
TetraLogic Pharmaceuticals,10
"Progyny, Inc.",10
Argos Therapeutics,10
Healeon Medical Inc,10
South West Sydney Local Health District,10
Kyunghee University,10
Cui Xulei,10
Medway NHS Foundation Trust,10
Dongfang Hospital Beijing University of Chinese Medicine,10
"Sol-Gel Technologies, Ltd.",10
Howard University,10
Muhimbili University of Health and Allied Sciences,10
Rhizen Pharmaceuticals SA,10
"University of Social Sciences and Humanities, Warsaw",10
"Cellectar Biosciences, Inc.",10
Holdsworth House Medical Practice,10
Università degli Studi 'G. d'Annunzio' Chieti e Pescara,10
Susanne Arnold,10
Sha'ar Menashe Mental Health Center,10
Acutus Medical,10
"ZOLL Circulation, Inc., USA",10
"Acotec Scientific Co., Ltd",10
"BioFire Diagnostics, LLC",10
"PneumRx, Inc.",10
Composite Interceptive Med Science,10
Shanghai Institute Of Biological Products,10
United Arab Emirates University,10
Vascular Biogenics Ltd. operating as VBL Therapeutics,10
PregLem SA,10
Wilfrid Laurier University,10
IHF GmbH - Institut für Herzinfarktforschung,10
Laboratorios Andromaco S.A.,10
Valleywise Health,10
Intersect ENT,10
"Illumina, Inc.",10
"GeneOne Life Science, Inc.",10
University of Rzeszow,10
Axovant Sciences Ltd.,10
"Armed Forces Research Institute of Medical Sciences, Thailand",10
European Society of Intensive Care Medicine,10
Neurotech Pharmaceuticals,10
Cardiovascular Systems Inc,10
Seoul National University Boramae Hospital,10
ERYtech Pharma,10
Schering-Plough,10
"Andon Health Co., Ltd",10
Kurume University,10
"Pamlab, Inc.",10
California Retina Consultants,10
IDEA AG,10
KAI Pharmaceuticals,10
Golden Biotechnology Corporation,10
Memorial Hospital of Rhode Island,10
Synthes GmbH,10
Universitat Pompeu Fabra,10
Kyowa Kirin Pharmaceutical Development Ltd,10
Beijing Neurosurgical Institute,10
Nottingham Trent University,10
Zhongnan Hospital,10
Dr Cipto Mangunkusumo General Hospital,10
Czech Technical University in Prague,10
University of Warmia and Mazury,10
Fujian Medical University Union Hospital,10
Hospital del Mar,10
L.V. Prasad Eye Institute,10
Kantonsspital Baden,10
Inland Norway University of Applied Sciences,10
Medela AG,10
Fidia Farmaceutici s.p.a.,10
"Teachers College, Columbia University",10
Laboratoires URGO,10
"Oncoceutics, Inc.",10
"The Institute of Molecular and Translational Medicine, Czech Republic",10
Finnish Institute of Occupational Health,10
"Ostergotland County Council, Sweden",10
Sunovion Respiratory Development Inc.,10
Clemson University,10
Shin Poong Pharmaceutical Co. Ltd.,10
Louis Stokes VA Medical Center,10
Haseki Training and Research Hospital,10
University of Shizuoka,10
Leo W. Jenkins Cancer Center,10
"Synthes USA HQ, Inc.",10
Ascenta Therapeutics,10
San Filippo Neri General Hospital,10
Novacea,10
Tillotts Pharma AG,10
Sun Life Financial Movement Disorders Research and Rehabilitation Centre,10
Boston Urogynecology Associates,10
Mohamed Sayed Abdelhafez,10
Massachusetts Institute of Technology,10
"Genocea Biosciences, Inc.",10
German Center for Neurodegenerative Diseases (DZNE),10
"Fadoi Foundation, Italy",10
Henan Institute of Cardiovascular Epidemiology,10
Biotie Therapies Inc.,10
University of Crete,10
Izmir Bakircay University,10
Anavex Life Sciences Corp.,10
Bicetre Hospital,10
GCS Ramsay Santé pour l'Enseignement et la Recherche,10
"Helsinn Therapeutics (U.S.), Inc",10
Jyväskylä Central Hospital,10
Hospital Universitari Son Dureta,10
Tianjin Anding Hospital,10
Southern California University of Health Sciences,10
JHSPH Center for Clinical Trials,10
University of Ljubljana,10
Hospital de Niños R. Gutierrez de Buenos Aires,10
Bioforce AG,10
Vidya Raman,10
University of Molise,10
Annick Desjardins,10
University of Hertfordshire,10
"TriVascular, Inc.",10
Pro-Change Behavior Systems,10
University of Indianapolis,10
The Affiliated Hospital of Xuzhou Medical University,10
Western University of Health Sciences,10
"Corrona, LLC.",10
International Piezosurgery Academy,10
Universidad Santo Tomas,10
"St Vincent's Hospital, Sydney",10
"Institute for the Study of Urological Diseases, Greece",10
"Spiration, Inc.",10
"Teva Neuroscience, Inc.",10
"INTRuST, Post-Traumatic Stress Disorder - Traumatic Brain Injury Clinical Consortium",10
DLR German Aerospace Center,10
Policlinico Casilino ASL RMB,10
Children's Cancer Hospital Egypt 57357,10
Eyetech Pharmaceuticals,10
Community Research Initiative of New England,10
Danish Breast Cancer Cooperative Group,10
"National Center for AIDS/STD Control and Prevention, China CDC",10
Istituto Nazionale di Ricovero e Cura per Anziani,10
EarlySense Ltd.,10
Biothera,10
"Ansun Biopharma, Inc.",10
Fukushima Medical University,10
JOTEC GmbH,10
Luxembourg Institute of Health,10
Fondazione per la Ricerca Ospedale Maggiore,10
Leipzig Heart Institute GmbH,10
"Noveome Biotherapeutics, formerly Stemnion",10
ZymoGenetics,10
Alimera Sciences,10
"Symphony Evolution, Inc.",10
Sangart,10
Quidel Corporation,10
Vernalis (R&D) Ltd,10
Institut de Recherche Biomedicale des Armees,10
The Second Hospital of Qinhuangdao,10
Hangzhou Cancer Hospital,10
Real Imaging Ltd.,10
"Madrigal Pharmaceuticals, Inc.",10
Jiangsu Cancer Institute & Hospital,10
Banner Health,10
Clinical Hospital Centre Zagreb,10
Cardiochirurgia E.H.,10
Consorci Sanitari del Maresme,10
First Hospital of China Medical University,10
"StemCells, Inc.",10
"MEI Pharma, Inc.",10
"Chromaderm, Inc.",10
Azienda Ospedaliera San Gerardo di Monza,10
Jianfeng Xie,10
Zydus Discovery DMCC,10
"Jiangsu Famous Medical Technology Co., Ltd.",10
